entity_name,technique_id_seq,num_techniques,motive,source,source_type
Unknown8,T1583 -> T1585 -> T1588 -> T1059 -> T1574 -> T1106 -> T1569 -> T1204 -> T1543 -> T1112 -> T1548 -> T1083 -> T1057 -> T1082 -> T1560 -> T1005 -> T1074 -> T1071 -> T1105 -> T1041 -> T1140 -> T1070 -> T1036 -> T1027 -> T1553,25,Espionage,https://attack.mitre.org/campaigns/C0006/,bounded_incident
Daixin,T1598 -> T1190 -> T1078 -> T1098 -> T1003 -> T1563 -> T1550 -> T1567 -> T1486,9,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-294a,bounded_incident
Turla_armenian,T1189 -> T1204 -> T1053 -> T1016 -> T1057 -> T1082 -> T1071 -> T1573 -> T1571 -> T1041,10,Espionage,https://www.trendmicro.com/en_us/research/23/i/examining-the-activities-of-the-turla-group.html,bounded_incident
APT41,T1596 -> T1593 -> T1594 -> T1583 -> T1586 -> T1588 -> T1574 -> T1569 -> T1543 -> T1505 -> T1560 -> T1119 -> T1213 -> T1074 -> T1071 -> T1573 -> T1105 -> T1102 -> T1567 -> T1070 -> T1036 -> T1027 -> T1553,23,Espionage,https://attack.mitre.org/campaigns/C0040/,bounded_incident
UNC5221,T1595 -> T1594 -> T1584 -> T1588 -> T1190 -> T1078 -> T1059 -> T1554 -> T1505 -> T1205 -> T1055 -> T1056 -> T1003 -> T1082 -> T1021 -> T1560 -> T1005 -> T1071 -> T1105 -> T1095 -> T1572 -> T1685 -> T1070 -> T1027,24,Espionage,https://attack.mitre.org/campaigns/C0029/,bounded_incident
PYSA,T1133 -> T1078 -> T1059 -> T1053 -> T1003 -> T1087 -> T1018 -> T1083 -> T1482 -> T1087 -> T1057 -> T1570 -> T1021 -> T1071 -> T1041 -> T1486 -> T1218,17,Financial,https://thedfirreport.com/2020/11/23/pysa-mespinoza-ransomware/,bounded_incident
Shedding_Zmiy_Case4,T1199 -> T1078 -> T1059 -> T1569 -> T1053 -> T1574 -> T1136 -> T1543 -> T1112 -> T1068 -> T1558 -> T1018 -> T1615 -> T1087 -> T1482 -> T1046 -> T1021 -> T1090 -> T1070 -> T1036,20,Espionage,https://rt-solar.ru/solar-4rays/blog/4333/,bounded_incident
Conti,T1059 -> T1569 -> T1059 -> T1047 -> T1055 -> T1018 -> T1087 -> T1482 -> T1082 -> T1518 -> T1012 -> T1550 -> T1021 -> T1048 -> T1486,15,Financial,https://thedfirreport.com/2021/09/13/bazarloader-to-conti-ransomware-in-32-hours/,bounded_incident
UAT4356,T1583 -> T1587 -> T1190 -> T1133 -> T1059 -> T1037 -> T1556 -> T1653 -> T1055 -> T1557 -> T1040 -> T1082 -> T1119 -> T1071 -> T1102 -> T1020 -> T1041 -> T1140 -> T1685 -> T1070 -> T1036 -> T1690 -> T1014,23,Espionage,https://attack.mitre.org/campaigns/C0046/,bounded_incident
VoltTyphoon2,T1583 -> T1584 -> T1059 -> T1546 -> T1055 -> T1083 -> T1057 -> T1518 -> T1082 -> T1016 -> T1573 -> T1105 -> T1095 -> T1571 -> T1685 -> T1222 -> T1564 -> T1070 -> T1036,19,Espionage,https://attack.mitre.org/campaigns/C0035/,bounded_incident
RansomHub2,T1133 -> T1078 -> T1059 -> T1543 -> T1003 -> T1110 -> T1087 -> T1069 -> T1482 -> T1083 -> T1087 -> T1069 -> T1046 -> T1057 -> T1018 -> T1016 -> T1570 -> T1021 -> T1219 -> T1048 -> T1486 -> T1490 -> T1070 -> T1222 -> T1070,25,Financial,https://thedfirreport.com/2025/06/30/hide-your-rdp-password-spray-leads-to-ransomhub-deployment/,bounded_incident
Lazarus_2,T1566 -> T1059 -> T1204 -> T1569 -> T1543 -> T1547 -> T1543 -> T1112 -> T1557 -> T1135 -> T1057 -> T1016 -> T1033 -> T1049 -> T1082 -> T1083 -> T1007 -> T1021 -> T1560 -> T1071 -> T1132 -> T1104 -> T1572 -> T1090 -> T1041 -> T1140 -> T1070 -> T1036,28,Espionage,https://ics-cert.kaspersky.com/publications/reports/2021/02/25/lazarus-targets-defense-industry-with-threatneedle/,bounded_incident
Andariel,T1591 -> T1592 -> T1595 -> T1596 -> T1587 -> T1190 -> T1059 -> T1003 -> T1083 -> T1087 -> T1021 -> T1560 -> T1039 -> T1560 -> T1090 -> T1572 -> T1071 -> T1090 -> T1048 -> T1567 -> T1027,21,Espionage,https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-207a,bounded_incident
Shedding_Zmiy_Case6,T1190 -> T1078 -> T1059 -> T1053 -> T1574 -> T1505 -> T1558 -> T1021 -> T1090 -> T1562 -> T1036,11,Espionage,https://rt-solar.ru/solar-4rays/blog/4333/,bounded_incident
UNC6040,T1598 -> T1586 -> T1587 -> T1585 -> T1588 -> T1608 -> T1078 -> T1059 -> T1671 -> T1083 -> T1213 -> T1090 -> T1020 -> T1567 -> T1036 -> T1684,16,Financial,https://attack.mitre.org/campaigns/C0059/,bounded_incident
UTA0218,T1584 -> T1588 -> T1190 -> T1078 -> T1059 -> T1559 -> T1053 -> T1003 -> T1021 -> T1005 -> T1074 -> T1071 -> T1105 -> T1090,14,Espionage,https://attack.mitre.org/campaigns/C0048/,bounded_incident
Diavol,T1566 -> T1078 -> T1197 -> T1059 -> T1055 -> T1134 -> T1558 -> T1552 -> T1003 -> T1033 -> T1046 -> T1069 -> T1083 -> T1135 -> T1482 -> T1021 -> T1567 -> T1486 -> T1562,19,Financial,https://thedfirreport.com/2021/12/13/diavol-ransomware/,bounded_incident
Ryuk3,T1566 -> T1204 -> T1059 -> T1569 -> T1059 -> T1547 -> T1482 -> T1087 -> T1069 -> T1082 -> T1124 -> T1518 -> T1550 -> T1021 -> T1071 -> T1218,16,Financial,https://thedfirreport.com/2021/01/31/bazar-no-ryuk/,bounded_incident
XingLocker,T1047 -> T1053 -> T1059 -> T1055 -> T1134 -> T1003 -> T1033 -> T1046 -> T1069 -> T1083 -> T1135 -> T1482 -> T1518 -> T1021 -> T1486 -> T1562,16,Financial,https://thedfirreport.com/2021/10/18/icedid-to-xinglocker-ransomware-in-24-hours/,bounded_incident
Royal,T1566 -> T1059 -> T1112 -> T1069 -> T1018 -> T1570 -> T1095 -> T1567 -> T1490 -> T1486 -> T1562,11,Financial,https://www.trendmicro.com/vinfo/us/security/news/ransomware-spotlight/ransomware-spotlight-royal,bounded_incident
Interlock,T1189 -> T1078 -> T1059 -> T1204 -> T1547 -> T1555 -> T1056 -> T1558 -> T1033 -> T1082 -> T1007 -> T1016 -> T1021 -> T1530 -> T1105 -> T1219 -> T1567 -> T1048 -> T1486 -> T1657 -> T1036 -> T1218 -> T1070,23,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa25-203a,bounded_incident
Hive,T1133 -> T1190 -> T1566 -> T1059 -> T1112 -> T1537 -> T1486 -> T1490 -> T1070 -> T1562,10,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-321a,bounded_incident
Shedding_Zmiy_Case1,T1566 -> T1190 -> T1078 -> T1569 -> T1059 -> T1053 -> T1136 -> T1543 -> T1547 -> T1505 -> T1112 -> T1003 -> T1555 -> T1033 -> T1016 -> T1046 -> T1057 -> T1010 -> T1518 -> T1021 -> T1210 -> T1550 -> T1570 -> T1560 -> T1005 -> T1132 -> T1219 -> T1567 -> T1036 -> T1562 -> T1140 -> T1620 -> T1070,33,Espionage,https://rt-solar.ru/solar-4rays/blog/4333/,bounded_incident
LunarSpider,T1078 -> T1189 -> T1059 -> T1204 -> T1059 -> T1053 -> T1569 -> T1059 -> T1047 -> T1547 -> T1134 -> T1548 -> T1055 -> T1555 -> T1552 -> T1003 -> T1087 -> T1069 -> T1482 -> T1083 -> T1087 -> T1069 -> T1046 -> T1135 -> T1018 -> T1518 -> T1082 -> T1033 -> T1210 -> T1570 -> T1021 -> T1560 -> T1105 -> T1571 -> T1071 -> T1048 -> T1027 -> T1070 -> T1027 -> T1036 -> T1218 -> T1222,42,Financial,https://thedfirreport.com/2025/09/29/from-a-single-click-how-lunar-spider-enabled-a-near-two-month-intrusion/,bounded_incident
Akira2,T1189 -> T1574 -> T1204 -> T1059 -> T1569 -> T1059 -> T1047 -> T1136 -> T1543 -> T1055 -> T1555 -> T1003 -> T1087 -> T1069 -> T1482 -> T1083 -> T1087 -> T1069 -> T1046 -> T1135 -> T1018 -> T1082 -> T1033 -> T1021 -> T1039 -> T1568 -> T1090 -> T1219 -> T1071 -> T1041 -> T1048 -> T1486 -> T1490 -> T1036 -> T1070 -> T1027,36,Financial,https://thedfirreport.com/2026/06/29/from-bing-search-to-ransomware-bumblebee-and-adaptixc2-deliver-akira-3/,bounded_incident
BlackTech,T1588 -> T1199 -> T1205 -> T1542 -> T1112 -> T1021 -> T1071 -> T1090 -> T1562 -> T1601,10,Espionage,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-270a,bounded_incident
Lazarus_3,T1589 -> T1591 -> T1593 -> T1583 -> T1584 -> T1587 -> T1585 -> T1588 -> T1608 -> T1566 -> T1059 -> T1106 -> T1053 -> T1204 -> T1047 -> T1547 -> T1505 -> T1110 -> T1087 -> T1622 -> T1083 -> T1614 -> T1497 -> T1534 -> T1560 -> T1005 -> T1071 -> T1573 -> T1105 -> T1041 -> T1567 -> T1070 -> T1036 -> T1027 -> T1684 -> T1553 -> T1218 -> T1221 -> T1220,39,Espionage,https://attack.mitre.org/campaigns/C0022/,bounded_incident
ScatteredSpider1,T1589 -> T1598 -> T1597 -> T1594 -> T1598 -> T1593 -> T1583 -> T1585 -> T1566 -> T1199 -> T1078 -> T1648 -> T1204 -> T1136 -> T1556 -> T1484 -> T1606 -> T1621 -> T1552 -> T1539 -> T1217 -> T1538 -> T1083 -> T1018 -> T1021 -> T1213 -> T1074 -> T1114 -> T1530 -> T1219 -> T1090 -> T1567 -> T1486 -> T1657 -> T1660 -> T1578 -> T1656 -> T1451,38,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-320a,bounded_incident
Trigona,T1078 -> T1133 -> T1059 -> T1112 -> T1547 -> T1018 -> T1069 -> T1033 -> T1135 -> T1083 -> T1021 -> T1570 -> T1105 -> T1567 -> T1486 -> T1562,16,Financial,https://thedfirreport.com/2024/01/29/buzzing-on-christmas-eve-trigona-ransomware-in-3-hours/,bounded_incident
TransparetTribe,T1583 -> T1587 -> T1608 -> T1566 -> T1059 -> T1204,6,Espionage,https://attack.mitre.org/campaigns/C0011/,bounded_incident
LockBit2,T1190 -> T1059 -> T1072 -> T1059 -> T1136 -> T1543 -> T1552 -> T1003 -> T1046 -> T1057 -> T1018 -> T1016 -> T1033 -> T1021 -> T1105 -> T1219 -> T1567 -> T1486 -> T1070 -> T1218,20,Financial,https://thedfirreport.com/2025/02/24/confluence-exploit-leads-to-lockbit-ransomware/,bounded_incident
Unknown7,T1591 -> T1588 -> T1190 -> T1059 -> T1106 -> T1569 -> T1098 -> T1543 -> T1505 -> T1003 -> T1087 -> T1069 -> T1018 -> T1614 -> T1033 -> T1021 -> T1550 -> T1665 -> T1219 -> T1070 -> T1036,21,Espionage,https://attack.mitre.org/campaigns/C0061/,bounded_incident
Salt Typhoon,T1595 -> T1590 -> T1583 -> T1584 -> T1588 -> T1190 -> T1199 -> T1569 -> T1609 -> T1059 -> T1610 -> T1136 -> T1543 -> T1098 -> T1556 -> T1068 -> T1040 -> T1003 -> T1110 -> T1082 -> T1016 -> T1021 -> T1560 -> T1602 -> T1005 -> T1090 -> T1071 -> T1571 -> T1572 -> T1095 -> T1048 -> T1027 -> T1562 -> T1070 -> T1599,35,Espionage,https://www.cyber.gov.au/about-us/view-all-content/alerts-and-advisories/countering-chinese-state-sponsored-actors-compromise-of-networks-worldwide-to-feed-global-espionage-system,bounded_incident
ELPACO,T1190 -> T1059 -> T1047 -> T1136 -> T1112 -> T1543 -> T1134 -> T1068 -> T1003 -> T1057 -> T1012 -> T1018 -> T1016 -> T1021 -> T1071 -> T1105 -> T1219 -> T1486 -> T1562,19,Financial,https://thedfirreport.com/2025/05/19/another-confluence-bites-the-dust-falling-to-elpaco-team-ransomware/,bounded_incident
Medusa,T1190 -> T1566 -> T1059 -> T1072 -> T1569 -> T1047 -> T1136 -> T1003 -> T1046 -> T1083 -> T1135 -> T1016 -> T1082 -> T1069 -> T1021 -> T1105 -> T1071 -> T1219 -> T1567 -> T1486 -> T1490 -> T1657 -> T1529 -> T1489 -> T1070 -> T1027 -> T1070 -> T1562,28,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa25-071a,bounded_incident
Ryuk,T1566 -> T1078 -> T1047 -> T1059 -> T1204 -> T1068 -> T1482 -> T1018 -> T1124 -> T1021 -> T1105 -> T1071 -> T1573 -> T1486 -> T1218,15,Financial,https://thedfirreport.com/2020/10/18/ryuk-in-5-hours/,bounded_incident
Unknown,T1589 -> T1078 -> T1133 -> T1078 -> T1552 -> T1087 -> T1018 -> T1482 -> T1083 -> T1046 -> T1021 -> T1213,12,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa24-046a,bounded_incident
MirrorFace,T1586 -> T1587 -> T1585 -> T1588 -> T1608 -> T1566 -> T1059 -> T1127 -> T1204 -> T1047 -> T1137 -> T1217 -> T1083 -> T1082 -> T1016 -> T1219 -> T1685 -> T1070 -> T1036 -> T1553,20,Espionage,https://attack.mitre.org/campaigns/C0060/,bounded_incident
Void Rabisu,T1583 -> T1566 -> T1546 -> T1555 -> T1113 -> T1571 -> T1071 -> T1219 -> T1027,9,Espionage,https://www.trendmicro.com/en_us/research/23/e/void-rabisu-s-use-of-romcom-backdoor-shows-a-growing-shift-in-th.html,bounded_incident
BlackSuit2,T1189 -> T1204 -> T1127 -> T1059 -> T1569 -> T1059 -> T1047 -> T1547 -> T1134 -> T1003 -> T1069 -> T1482 -> T1087 -> T1069 -> T1135 -> T1018 -> T1518 -> T1082 -> T1033 -> T1570 -> T1021 -> T1560 -> T1102 -> T1105 -> T1572 -> T1071 -> T1567 -> T1486 -> T1490 -> T1564 -> T1218,31,Financial,https://thedfirreport.com/2025/03/31/fake-zoom-ends-in-blacksuit-ransomware/,bounded_incident
Ghost,T1190 -> T1047 -> T1059 -> T1098 -> T1136 -> T1505 -> T1068 -> T1134 -> T1003 -> T1018 -> T1057 -> T1087 -> T1135 -> T1518 -> T1071 -> T1105 -> T1132 -> T1573 -> T1041 -> T1567 -> T1486 -> T1490 -> T1562 -> T1564,24,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa25-050a,bounded_incident
Quantum,T1204 -> T1059 -> T1047 -> T1053 -> T1055 -> T1003 -> T1614 -> T1482 -> T1083 -> T1518 -> T1087 -> T1082 -> T1018 -> T1021 -> T1071 -> T1486 -> T1218,17,Financial,https://thedfirreport.com/2022/04/25/quantum-ransomware/,bounded_incident
Turla_Comrat,T1059 -> T1053 -> T1112 -> T1055 -> T1069 -> T1033 -> T1082 -> T1083 -> T1087 -> T1120 -> T1135 -> T1016 -> T1213 -> T1573 -> T1071 -> T1102 -> T1048 -> T1027,18,Espionage,https://www.trendmicro.com/en_us/research/23/i/examining-the-activities-of-the-turla-group.html,bounded_incident
DragonLocker,T1204 -> T1053 -> T1059 -> T1047 -> T1059 -> T1136 -> T1134 -> T1055 -> T1003 -> T1552 -> T1087 -> T1069 -> T1482 -> T1083 -> T1135 -> T1082 -> T1614 -> T1124 -> T1033 -> T1021 -> T1560 -> T1039 -> T1219 -> T1071 -> T1573 -> T1105 -> T1567 -> T1020 -> T1486 -> T1490 -> T1489 -> T1562 -> T1218 -> T1027 -> T1562,35,Financial,https://thedfirreport.com/2024/04/29/from-icedid-to-dagon-locker-ransomware-in-29-days/,bounded_incident
APT29,T1589 -> T1583 -> T1584 -> T1587 -> T1190 -> T1133 -> T1195 -> T1199 -> T1078 -> T1059 -> T1053 -> T1047 -> T1098 -> T1546 -> T1484 -> T1555 -> T1606 -> T1003 -> T1558 -> T1539 -> T1552 -> T1087 -> T1482 -> T1083 -> T1680 -> T1069 -> T1057 -> T1018 -> T1016 -> T1021 -> T1550 -> T1560 -> T1213 -> T1005 -> T1074 -> T1114 -> T1071 -> T1568 -> T1665 -> T1105 -> T1090 -> T1048 -> T1140 -> T1686 -> T1685 -> T1070 -> T1036 -> T1553 -> T1218,49,Espionage,https://attack.mitre.org/campaigns/C0024/,bounded_incident
MustangPanda,T1583 -> T1588 -> T1608 -> T1566 -> T1059 -> T1203 -> T1574 -> T1204 -> T1547 -> T1082 -> T1071 -> T1095 -> T1090 -> T1480 -> T1564 -> T1036 -> T1027 -> T1553 -> T1218,19,Espionage,https://attack.mitre.org/campaigns/C0047/,bounded_incident
Unknown9,T1589 -> T1583 -> T1587 -> T1585 -> T1588 -> T1190 -> T1133 -> T1078 -> T1059 -> T1106 -> T1053 -> T1569 -> T1047 -> T1112 -> T1505 -> T1055 -> T1555 -> T1056 -> T1111 -> T1003 -> T1558 -> T1552 -> T1087 -> T1083 -> T1680 -> T1046 -> T1135 -> T1120 -> T1069 -> T1057 -> T1012 -> T1018 -> T1518 -> T1082 -> T1016 -> T1049 -> T1033 -> T1007 -> T1124 -> T1570 -> T1021 -> T1560 -> T1119 -> T1115 -> T1005 -> T1074 -> T1071 -> T1001 -> T1573 -> T1105 -> T1095 -> T1571 -> T1090 -> T1041 -> T1686 -> T1685 -> T1070 -> T1036 -> T1027,59,Espionage,https://attack.mitre.org/campaigns/C0014/,bounded_incident
Quantum2,T1566 -> T1047 -> T1059 -> T1204 -> T1059 -> T1569 -> T1053 -> T1068 -> T1134 -> T1003 -> T1482 -> T1082 -> T1018 -> T1615 -> T1614 -> T1124 -> T1135 -> T1087 -> T1083 -> T1033 -> T1021 -> T1570 -> T1021 -> T1074 -> T1071 -> T1567 -> T1486 -> T1531 -> T1218 -> T1562 -> T1553,31,Financial,https://thedfirreport.com/2023/04/03/malicious-iso-file-leads-to-domain-wide-ransomware/,bounded_incident
Nokoyawa,T1566 -> T1204 -> T1059 -> T1053 -> T1059 -> T1543 -> T1055 -> T1552 -> T1003 -> T1069 -> T1482 -> T1083 -> T1046 -> T1057 -> T1018 -> T1518 -> T1082 -> T1033 -> T1021 -> T1039 -> T1105 -> T1219 -> T1071 -> T1048 -> T1486 -> T1070 -> T1036 -> T1218,28,Financial,https://thedfirreport.com/2024/04/01/from-onenote-to-ransomnote-an-ice-cold-intrusion/,bounded_incident
Lockbit3.0,T1078 -> T1133 -> T1189 -> T1190 -> T1566 -> T1078 -> T1072 -> T1547 -> T1003 -> T1046 -> T1082 -> T1614 -> T1021 -> T1071 -> T1572 -> T1567 -> T1485 -> T1486 -> T1489 -> T1490 -> T1491 -> T1027 -> T1070 -> T1480,24,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-075a,bounded_incident
LockBit3,T1204 -> T1059 -> T1053 -> T1569 -> T1059 -> T1047 -> T1547 -> T1055 -> T1552 -> T1003 -> T1087 -> T1069 -> T1482 -> T1615 -> T1057 -> T1018 -> T1021 -> T1090 -> T1071 -> T1048 -> T1567 -> T1486 -> T1562 -> T1036,24,Financial,https://thedfirreport.com/2025/01/27/cobalt-strike-and-a-pair-of-socks-lead-to-lockbit-ransomware/,bounded_incident
Shedding_Zmiy_Case3,T1190 -> T1059 -> T1574 -> T1053 -> T1543 -> T1090 -> T1573 -> T1014 -> T1070,9,Espionage,https://rt-solar.ru/solar-4rays/blog/4333/,bounded_incident
Play,T1078 -> T1190 -> T1133 -> T1059 -> T1484 -> T1552 -> T1003 -> T1016 -> T1518 -> T1570 -> T1560 -> T1048 -> T1486 -> T1657 -> T1562 -> T1070,16,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-352a,bounded_incident
BazarCall,T1566 -> T1059 -> T1047 -> T1003 -> T1482 -> T1033 -> T1082 -> T1087 -> T1217 -> T1021 -> T1074 -> T1486 -> T1218 -> T1562,14,Financial,https://thedfirreport.com/2021/08/01/bazarcall-to-conti-ransomware-via-trickbot-and-cobalt-strike/,bounded_incident
Ryuk2,T1078 -> T1204 -> T1047 -> T1569 -> T1059 -> T1055 -> T1087 -> T1482 -> T1046 -> T1012 -> T1018 -> T1518 -> T1021 -> T1071 -> T1486 -> T1218 -> T1562,17,Financial,https://thedfirreport.com/2020/10/08/ryuks-return/,bounded_incident
ViceSociety,T1190 -> T1078 -> T1047 -> T1053 -> T1574 -> T1543 -> T1547 -> T1068 -> T1055 -> T1497 -> T1080 -> T1486 -> T1531 -> T1036,14,Financial,https://www.cisa.gov/news-events/cybersecurity-advisories/aa22-249a-0,bounded_incident
Unknown6,T1588 -> T1566 -> T1059 -> T1203 -> T1053 -> T1127 -> T1204 -> T1047 -> T1057 -> T1518 -> T1082 -> T1016 -> T1033 -> T1497 -> T1119 -> T1005 -> T1071 -> T1573 -> T1105 -> T1020 -> T1041 -> T1140 -> T1036 -> T1027 -> T1221,25,Espionage,https://attack.mitre.org/campaigns/C0001/,bounded_incident
